GT_Lat,GT_Lon,GT_Depth,Est_Lat,Est_Lon,Est_depth
39.838334886242805,-70.89876534201156,10.0,39.83808621956896,-70.89861484522412,nan
39.838334886242805,-70.8984574581926,10.0,39.83825589327177,-70.89839386357504,nan
39.838334886242805,-70.89814957437363,10.0,39.83830628101311,-70.89816911844898,nan
39.838334886242805,-70.89784169055467,10.0,39.83864361628744,-70.8980269833572,nan
39.838334886242805,-70.8975338067357,10.0,39.83821445975911,-70.89740622873941,nan
39.838334886242805,-70.89722592291673,10.0,39.83847780771644,-70.89727457019455,nan
39.838334886242805,-70.89691803909777,10.0,39.83831912430323,-70.89701935648706,nan
39.838334886242805,-70.89661015527881,10.0,39.83845396182503,-70.89664830808957,nan
39.838334886242805,-70.89630227145985,10.0,39.838058456288394,-70.89593932937062,nan
39.838334886242805,-70.89599438764088,10.0,39.83765890893652,-70.89522310533975,nan
39.838334886242805,-70.8956865038219,10.0,39.838434905726686,-70.89593077141964,nan
39.838334886242805,-70.89537862000294,10.0,39.8388903120413,-70.89615472326672,nan
39.838334886242805,-70.89507073618398,10.0,39.83852086460698,-70.8953213204675,nan
39.838334886242805,-70.89476285236502,10.0,39.838127940896385,-70.89443495967608,nan
39.838571285001784,-70.90646243748567,10.0,39.837307862070276,-70.90864027126436,nan
39.838571285001784,-70.90615455366671,10.0,39.83910735991333,-70.9053427887953,nan
39.838571285001784,-70.90584666984775,10.0,39.83852086460698,-70.90590396938319,nan
39.838571285001784,-70.90553878602879,10.0,39.838722392957436,-70.90544935994272,nan
39.838571285001784,-70.90523090220981,10.0,39.838434905726686,-70.90529451843105,nan
39.838571285001784,-70.90492301839085,10.0,39.838699172202695,-70.90476453000724,nan
39.838571285001784,-70.90461513457188,10.0,39.83845396182503,-70.90457698176112,nan
39.838571285001784,-70.90430725075292,10.0,39.838683245112854,-70.90416597115161,nan
39.838571285001784,-70.90399936693396,10.0,39.838929219536965,-70.90372504020138,nan
39.838571285001784,-70.903691483115,10.0,39.838682930102394,-70.90362081721989,nan
39.838571285001784,-70.90338359929602,10.0,39.838446354682986,-70.90348363607325,nan
39.838571285001784,-70.90307571547706,10.0,39.83830628101311,-70.90305617140172,nan
39.838571285001784,-70.9027678316581,10.0,39.83851295371671,-70.90279623806816,nan
39.838571285001784,-70.90245994783913,10.0,39.83846646722374,-70.90258449064606,nan
39.838571285001784,-70.90215206402017,10.0,39.83851879139631,-70.90215423009647,nan
39.838571285001784,-70.90184418020121,10.0,39.83869882663231,-70.9019643548309,nan
39.838571285001784,-70.90153629638223,10.0,39.83869197158544,-70.90155022912903,nan
39.838571285001784,-70.90122841256327,10.0,39.83845632827771,-70.90125499379224,nan
