mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver
636018800,2025-01-01 05:08:41,-73.94301,38.63405,11.1,11.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:14:30,-73.93817,38.65166,11.1,12.1,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:15:42,-73.93719,38.65525,11.0,11.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:20:22,-73.93341,38.66932,11.0,12.2,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:21:32,-73.93246,38.67283,11.0,11.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:22:41,-73.93152,38.67633,11.0,11.4,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:23:51,-73.93067,38.67985,11.0,10.4,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:25:00,-73.92986,38.68327,11.0,10.2,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:26:20,-73.92887,38.68733,11.0,10.6,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:27:32,-73.928,38.69088,11.0,11.0,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:28:41,-73.92713,38.69434,11.0,11.0,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:29:50,-73.92624,38.69786,11.0,10.9,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:31:01,-73.92537,38.70132,11.0,11.1,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:32:12,-73.92449,38.7049,11.0,10.6,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:33:21,-73.92365,38.70841,11.0,11.0,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:34:31,-73.92279,38.71193,11.0,10.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:35:41,-73.92198,38.7154,10.9,10.2,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:36:51,-73.92115,38.71896,10.9,10.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:39:10,-73.91947,38.72596,10.8,10.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:40:30,-73.91856,38.72987,10.6,10.5,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:44:02,-73.91647,38.73972,10.0,10.6,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:42:51,-73.91723,38.73645,10.0,9.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:48:52,-73.91367,38.75291,9.8,9.1,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:50:02,-73.91297,38.75608,9.8,9.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:52:11,-73.91174,38.76196,9.8,9.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:47:31,-73.91443,38.74928,9.8,8.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:53:21,-73.91113,38.76504,9.8,8.8,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:54:31,-73.91047,38.76824,9.8,9.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:55:41,-73.90977,38.77145,9.8,9.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:57:51,-73.90855,38.77727,9.8,9.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:59:01,-73.90787,38.78049,9.8,9.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:00:01,-73.9073,38.78321,9.8,9.3,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:01:11,-73.90663,38.78632,9.8,9.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:03:42,-73.90517,38.79312,9.8,9.6,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 05:56:42,-73.90921,38.77415,9.8,9.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:04:52,-73.90449,38.79633,9.8,9.6,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:07:11,-73.90315,38.80265,9.8,9.5,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:02:32,-73.90583,38.78998,9.8,9.5,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:09:32,-73.90185,38.80896,9.8,9.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:11:50,-73.90059,38.81521,9.8,9.3,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:10:40,-73.90125,38.81206,9.8,8.8,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:14:10,-73.89931,38.82153,9.7,9.2,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:13:01,-73.89993,38.81841,9.7,9.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:15:20,-73.89866,38.82467,9.7,9.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:08:21,-73.9025,38.80575,9.8,9.2,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:16:32,-73.89801,38.82786,9.7,8.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:17:40,-73.89741,38.83092,9.8,8.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:19:50,-73.89619,38.83684,9.8,9.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:18:41,-73.89684,38.83367,9.8,8.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:20:51,-73.89564,38.83956,9.8,8.6,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:22:00,-73.89499,38.84274,9.8,8.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:25:40,-73.89301,38.85271,9.8,8.5,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:28:01,-73.89173,38.85915,9.8,8.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:26:50,-73.89237,38.85589,9.8,9.2,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:23:21,-73.89425,38.84639,9.8,8.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:31:31,-73.88983,38.86854,9.8,9.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:30:22,-73.89049,38.86547,9.8,9.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:34:00,-73.88847,38.87527,9.7,8.6,7,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:29:11,-73.89112,38.8623,9.8,8.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:35:11,-73.88789,38.87845,9.7,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:38:41,-73.88603,38.8878,9.6,9.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:36:20,-73.88729,38.88158,9.7,8.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:45:32,-73.88229,38.90621,9.7,9.3,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:37:31,-73.88664,38.88476,9.7,9.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:44:22,-73.88293,38.90307,9.7,9.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:42:02,-73.88423,38.89677,9.7,9.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:47:42,-73.88106,38.91203,9.7,9.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:50:01,-73.87979,38.9182,9.7,8.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:52:21,-73.87855,38.92452,9.7,8.5,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:51:11,-73.87917,38.92135,9.7,8.6,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:53:41,-73.87783,38.92803,9.7,9.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:58:21,-73.8754,38.94046,9.7,8.5,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:54:50,-73.8772,38.93114,9.7,9.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:57:01,-73.87608,38.93691,9.6,8.2,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:00:01,-73.87455,38.94492,9.6,8.8,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:02:21,-73.87339,38.95123,9.7,8.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 06:59:31,-73.87479,38.94363,9.7,8.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:03:31,-73.87281,38.95427,9.7,8.5,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:07:31,-73.87082,38.96507,9.7,8.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:05:00,-73.87206,38.95833,9.7,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:08:40,-73.87024,38.96814,9.6,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:09:51,-73.86968,38.97131,9.6,8.3,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:14:31,-73.86739,38.9838,9.6,7.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:11:01,-73.8691,38.97444,9.6,8.2,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:12:12,-73.86853,38.97753,9.7,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:13:21,-73.86795,38.98068,9.7,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:16:50,-73.86633,38.98996,9.6,7.8,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:18:00,-73.86575,38.99312,9.6,8.2,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:21:21,-73.86419,39.00205,9.6,7.6,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:19:01,-73.86529,38.99573,9.6,7.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:20:10,-73.86474,38.99888,9.6,8.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:24:51,-73.86253,39.01143,9.7,8.2,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:23:41,-73.86309,39.00828,9.7,7.8,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:26:02,-73.86199,39.01452,9.7,7.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:27:11,-73.86142,39.01768,9.7,7.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:30:50,-73.85969,39.02751,9.7,8.3,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:28:32,-73.86079,39.02127,9.7,7.8,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:31:51,-73.85921,39.03021,9.7,7.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:29:40,-73.86027,39.02437,9.7,7.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:33:11,-73.85858,39.03378,9.7,7.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:34:22,-73.85803,39.03701,9.7,7.2,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:36:41,-73.85687,39.04332,9.8,7.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:37:51,-73.85634,39.04641,9.8,8.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:35:32,-73.85745,39.04017,9.8,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:39:01,-73.85578,39.04963,9.8,7.8,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:40:12,-73.85519,39.05284,9.8,8.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:43:42,-73.85353,39.0623,9.8,7.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:42:31,-73.8541,39.05909,9.8,7.6,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:44:51,-73.85294,39.06553,9.8,8.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:41:21,-73.85465,39.05596,9.8,7.6,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:47:21,-73.85174,39.07229,9.8,7.8,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:48:32,-73.85115,39.07551,9.8,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:46:12,-73.85231,39.06912,9.8,7.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:49:41,-73.85058,39.07868,9.8,8.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:50:51,-73.85003,39.08182,9.9,7.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:51:52,-73.84953,39.08461,9.9,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:53:01,-73.84899,39.08771,9.9,8.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:54:11,-73.84843,39.09095,9.9,8.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:55:21,-73.84785,39.09414,9.9,8.3,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:57:42,-73.84665,39.10057,9.9,8.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 07:56:31,-73.84723,39.09733,9.9,8.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:00:01,-73.84555,39.10688,9.8,7.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:02:20,-73.84445,39.11321,9.7,7.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:05:52,-73.84275,39.12269,9.7,7.5,7,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:07:00,-73.84223,39.12579,9.7,7.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:08:11,-73.84171,39.12889,9.8,7.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:09:21,-73.84115,39.13208,9.8,7.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:04:41,-73.84331,39.1195,9.7,8.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:10:31,-73.8406,39.13526,9.8,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:11:41,-73.84,39.13842,9.8,8.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:12:52,-73.83941,39.14163,9.8,7.9,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:14:11,-73.83877,39.14525,9.8,7.6,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:18:50,-73.8366,39.15789,9.8,7.3,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:17:41,-73.83712,39.15472,9.8,8.1,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:15:22,-73.83824,39.14843,9.8,7.6,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:20:01,-73.83602,39.16112,9.8,8.7,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:21:10,-73.8354,39.16419,9.8,9.0,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:23:30,-73.83419,39.1706,9.8,8.5,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:25:51,-73.83303,39.1769,9.8,8.2,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:27:01,-73.83235,39.18009,9.7,9.5,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:24:40,-73.83359,39.17378,9.8,8.4,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:28:11,-73.83163,39.18323,9.7,10.1,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:32:50,-73.82894,39.1958,9.8,9.2,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:30:32,-73.83028,39.18955,9.7,9.0,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:35:11,-73.82761,39.20211,9.8,9.6,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:29:21,-73.83094,39.18636,9.7,9.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:36:31,-73.82685,39.20577,9.8,9.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:31:41,-73.82961,39.19269,9.7,9.8,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:37:41,-73.82618,39.20896,9.7,9.4,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:34:01,-73.82828,39.199,9.8,8.8,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:38:50,-73.82555,39.21202,9.7,9.0,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:40:01,-73.82489,39.21521,9.7,9.1,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:41:11,-73.82423,39.21836,9.7,9.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:43:42,-73.82283,39.22512,9.7,8.6,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:44:51,-73.82219,39.22821,9.7,9.5,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:49:01,-73.81977,39.23938,9.7,9.2,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:46:01,-73.82147,39.23131,9.7,10.0,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:51:21,-73.81844,39.24563,9.6,9.5,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:53:40,-73.81707,39.25191,9.7,9.5,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:47:50,-73.82043,39.23621,9.7,9.4,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:56:01,-73.81572,39.25814,9.6,9.5,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:50:11,-73.81913,39.24246,9.6,9.4,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:52:31,-73.81776,39.24882,9.6,9.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:57:02,-73.81514,39.26085,9.6,9.5,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:54:50,-73.8164,39.25499,9.7,9.8,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:02:21,-73.81206,39.27502,9.5,9.7,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:01:12,-73.81273,39.27192,9.5,9.4,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:59:22,-73.81379,39.267,9.6,9.4,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 08:58:12,-73.81446,39.26395,9.6,9.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:05:51,-73.81,39.28421,9.5,9.8,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:03:30,-73.81136,39.27808,9.5,10.0,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:07:00,-73.80933,39.28723,9.5,10.1,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
